rank,config_json,Image Recall@1,Image Recall@5,Image Recall@10,Image MRR
20,"{""context_coefficient"": 0.5, ""map_weights"": [0.41112, 0.129105, 0.459775], ""min_margin"": 0.0, ""min_score"": 0.45, ""page_prior_coefficient"": 0.2, ""query_scale"": 0.0, ""rank_scale"": 0.0, ""rank_window"": 40}",0.45714285714285713,0.8571428571428571,0.9428571428571428,0.6183276643990931
21,"{""context_coefficient"": 0.5, ""map_weights"": [0.505019, 0.13576, 0.359222], ""min_margin"": 0.01, ""min_score"": 0.35, ""page_prior_coefficient"": 0.1, ""query_scale"": 0.6, ""rank_scale"": 0.35, ""rank_window"": 80}",0.45714285714285713,0.8857142857142857,0.9285714285714286,0.617874149659864
22,"{""context_coefficient"": 0.4, ""map_weights"": [0.513038, 0.036886, 0.450076], ""min_margin"": 0.01, ""min_score"": 0.45, ""page_prior_coefficient"": 0.0, ""query_scale"": 0.45, ""rank_scale"": 0.35, ""rank_window"": 80}",0.4714285714285714,0.8142857142857143,0.9285714285714286,0.6174943310657597
23,"{""context_coefficient"": 0.4, ""map_weights"": [0.41112, 0.129105, 0.459775], ""min_margin"": 0.0, ""min_score"": 0.4, ""page_prior_coefficient"": 0.3, ""query_scale"": 0.6, ""rank_scale"": 0.0, ""rank_window"": 120}",0.45714285714285713,0.8571428571428571,0.9285714285714286,0.6174546485260772
24,"{""context_coefficient"": 0.5, ""map_weights"": [0.623299, 0.102707, 0.273993], ""min_margin"": 0.01, ""min_score"": 0.4, ""page_prior_coefficient"": 0.1, ""query_scale"": 0.8, ""rank_scale"": 0.0, ""rank_window"": 120}",0.45714285714285713,0.8857142857142857,0.9285714285714286,0.6171598639455783
25,"{""context_coefficient"": 0.24, ""map_weights"": [0.340627, 0.197414, 0.461959], ""min_margin"": 0.0, ""min_score"": 0.35, ""page_prior_coefficient"": 0.3, ""query_scale"": 0.25, ""rank_scale"": 0.0, ""rank_window"": 40}",0.45714285714285713,0.8571428571428571,0.9285714285714286,0.6167403628117916
26,"{""context_coefficient"": 0.32, ""map_weights"": [0.454111, 0.21271, 0.333179], ""min_margin"": 0.0, ""min_score"": 0.35, ""page_prior_coefficient"": 0.3, ""query_scale"": 0.25, ""rank_scale"": 0.35, ""rank_window"": 80}",0.45714285714285713,0.8571428571428571,0.9285714285714286,0.6167403628117916
27,"{""context_coefficient"": 0.16, ""map_weights"": [0.091575, 0.091517, 0.816908], ""min_margin"": 0.0, ""min_score"": 0.35, ""page_prior_coefficient"": 0.3, ""query_scale"": 0.25, ""rank_scale"": 0.0, ""rank_window"": 40}",0.45714285714285713,0.8571428571428571,0.9285714285714286,0.6167403628117916
28,"{""context_coefficient"": 0.5, ""map_weights"": [0.436814, 0.168308, 0.394878], ""min_margin"": 0.03, ""min_score"": 0.35, ""page_prior_coefficient"": 0.2, ""query_scale"": 0.45, ""rank_scale"": 0.0, ""rank_window"": 120}",0.45714285714285713,0.8714285714285714,0.9285714285714286,0.6167403628117915
29,"{""context_coefficient"": 0.4, ""map_weights"": [0.244511, 0.2262, 0.529289], ""min_margin"": 0.03, ""min_score"": 0.45, ""page_prior_coefficient"": 0.3, ""query_scale"": 0.0, ""rank_scale"": 0.0, ""rank_window"": 120}",0.45714285714285713,0.8714285714285714,0.9285714285714286,0.6167403628117915
30,"{""context_coefficient"": 0.4, ""map_weights"": [0.174961, 0.19811, 0.626929], ""min_margin"": 0.03, ""min_score"": 0.4, ""page_prior_coefficient"": 0.3, ""query_scale"": 0.25, ""rank_scale"": 0.0, ""rank_window"": 40}",0.45714285714285713,0.8714285714285714,0.9285714285714286,0.6167403628117915
31,"{""context_coefficient"": 0.32, ""map_weights"": [0.333333, 0.333333, 0.333333], ""min_margin"": 0.0, ""min_score"": 0.45, ""page_prior_coefficient"": 0.3, ""query_scale"": 0.25, ""rank_scale"": 0.25, ""rank_window"": 80}",0.45714285714285713,0.8571428571428571,0.9285714285714286,0.616264172335601
32,"{""context_coefficient"": 0.5, ""map_weights"": [0.41112, 0.129105, 0.459775], ""min_margin"": 0.0, ""min_score"": 0.4, ""page_prior_coefficient"": 0.0, ""query_scale"": 0.45, ""rank_scale"": 0.25, ""rank_window"": 80}",0.4714285714285714,0.8142857142857143,0.9285714285714286,0.6160770975056691
33,"{""context_coefficient"": 0.32, ""map_weights"": [0.183048, 0.484219, 0.332733], ""min_margin"": 0.03, ""min_score"": 0.4, ""page_prior_coefficient"": 0.3, ""query_scale"": 0.25, ""rank_scale"": 0.0, ""rank_window"": 120}",0.45714285714285713,0.8714285714285714,0.9285714285714286,0.6160260770975058
34,"{""context_coefficient"": 0.32, ""map_weights"": [0.41112, 0.129105, 0.459775], ""min_margin"": 0.03, ""min_score"": 0.45, ""page_prior_coefficient"": 0.25, ""query_scale"": 0.45, ""rank_scale"": 0.0, ""rank_window"": 40}",0.45714285714285713,0.8714285714285714,0.9285714285714286,0.6160260770975058
35,"{""context_coefficient"": 0.32, ""map_weights"": [0.529792, 0.040458, 0.42975], ""min_margin"": 0.03, ""min_score"": 0.45, ""page_prior_coefficient"": 0.3, ""query_scale"": 0.45, ""rank_scale"": 0.35, ""rank_window"": 40}",0.45714285714285713,0.8714285714285714,0.9285714285714286,0.6160260770975058
36,"{""context_coefficient"": 0.32, ""map_weights"": [0.505019, 0.13576, 0.359222], ""min_margin"": 0.03, ""min_score"": 0.45, ""page_prior_coefficient"": 0.25, ""query_scale"": 0.6, ""rank_scale"": 0.0, ""rank_window"": 120}",0.45714285714285713,0.8714285714285714,0.9285714285714286,0.6160260770975058
37,"{""context_coefficient"": 0.5, ""map_weights"": [0.637915, 0.06227, 0.299815], ""min_margin"": 0.03, ""min_score"": 0.4, ""page_prior_coefficient"": 0.3, ""query_scale"": 0.45, ""rank_scale"": 0.5, ""rank_window"": 40}",0.45714285714285713,0.8714285714285714,0.9285714285714286,0.6160260770975058
38,"{""context_coefficient"": 0.5, ""map_weights"": [0.601325, 0.181503, 0.217171], ""min_margin"": 0.03, ""min_score"": 0.4, ""page_prior_coefficient"": 0.3, ""query_scale"": 0.6, ""rank_scale"": 0.5, ""rank_window"": 120}",0.45714285714285713,0.8714285714285714,0.9285714285714286,0.6160260770975058
39,"{""context_coefficient"": 0.5, ""map_weights"": [0.422141, 0.352709, 0.225149], ""min_margin"": 0.03, ""min_score"": 0.35, ""page_prior_coefficient"": 0.25, ""query_scale"": 0.6, ""rank_scale"": 0.0, ""rank_window"": 80}",0.45714285714285713,0.8714285714285714,0.9285714285714286,0.6160260770975058
40,"{""context_coefficient"": 0.4, ""map_weights"": [0.499979, 0.145375, 0.354647], ""min_margin"": 0.03, ""min_score"": 0.4, ""page_prior_coefficient"": 0.3, ""query_scale"": 0.25, ""rank_scale"": 0.35, ""rank_window"": 40}",0.45714285714285713,0.8714285714285714,0.9285714285714286,0.6160260770975058
41,"{""context_coefficient"": 0.5, ""map_weights"": [0.333333, 0.333333, 0.333333], ""min_margin"": 0.03, ""min_score"": 0.35, ""page_prior_coefficient"": 0.3, ""query_scale"": 0.45, ""rank_scale"": 0.0, ""rank_window"": 40}",0.45714285714285713,0.8714285714285714,0.9285714285714286,0.6160260770975058
42,"{""context_coefficient"": 0.32, ""map_weights"": [0.303135, 0.32318, 0.373686], ""min_margin"": 0.03, ""min_score"": 0.4, ""page_prior_coefficient"": 0.25, ""query_scale"": 0.25, ""rank_scale"": 0.0, ""rank_window"": 40}",0.45714285714285713,0.8714285714285714,0.9285714285714286,0.6160260770975058
43,"{""context_coefficient"": 0.4, ""map_weights"": [0.637915, 0.06227, 0.299815], ""min_margin"": 0.03, ""min_score"": 0.45, ""page_prior_coefficient"": 0.2, ""query_scale"": 0.6, ""rank_scale"": 0.25, ""rank_window"": 80}",0.45714285714285713,0.8714285714285714,0.9285714285714286,0.6160260770975058
44,"{""context_coefficient"": 0.4, ""map_weights"": [0.499979, 0.145375, 0.354647], ""min_margin"": 0.03, ""min_score"": 0.5, ""page_prior_coefficient"": 0.3, ""query_scale"": 0.8, ""rank_scale"": 0.35, ""rank_window"": 80}",0.45714285714285713,0.8714285714285714,0.9285714285714286,0.6160260770975058
45,"{""context_coefficient"": 0.32, ""map_weights"": [0.41112, 0.129105, 0.459775], ""min_margin"": 0.03, ""min_score"": 0.5, ""page_prior_coefficient"": 0.25, ""query_scale"": 0.25, ""rank_scale"": 0.0, ""rank_window"": 80}",0.45714285714285713,0.8714285714285714,0.9285714285714286,0.6160260770975058
46,"{""context_coefficient"": 0.5, ""map_weights"": [0.499979, 0.145375, 0.354647], ""min_margin"": 0.03, ""min_score"": 0.5, ""page_prior_coefficient"": 0.1, ""query_scale"": 0.0, ""rank_scale"": 0.0, ""rank_window"": 80}",0.45714285714285713,0.8714285714285714,0.9285714285714286,0.6160260770975058
47,"{""context_coefficient"": 0.5, ""map_weights"": [0.501858, 0.255513, 0.242629], ""min_margin"": 0.03, ""min_score"": 0.45, ""page_prior_coefficient"": 0.25, ""query_scale"": 0.25, ""rank_scale"": 0.5, ""rank_window"": 120}",0.45714285714285713,0.8714285714285714,0.9285714285714286,0.6160260770975058
48,"{""context_coefficient"": 0.32, ""map_weights"": [0.113992, 0.341382, 0.544626], ""min_margin"": 0.03, ""min_score"": 0.35, ""page_prior_coefficient"": 0.3, ""query_scale"": 0.0, ""rank_scale"": 0.0, ""rank_window"": 40}",0.45714285714285713,0.8714285714285714,0.9285714285714286,0.6160260770975058
49,"{""context_coefficient"": 0.4, ""map_weights"": [0.586141, 0.074349, 0.33951], ""min_margin"": 0.03, ""min_score"": 0.4, ""page_prior_coefficient"": 0.3, ""query_scale"": 0.25, ""rank_scale"": 0.5, ""rank_window"": 120}",0.45714285714285713,0.8714285714285714,0.9285714285714286,0.6160260770975058
50,"{""context_coefficient"": 0.4, ""map_weights"": [0.673853, 0.013218, 0.312929], ""min_margin"": 0.03, ""min_score"": 0.4, ""page_prior_coefficient"": 0.25, ""query_scale"": 0.0, ""rank_scale"": 0.25, ""rank_window"": 80}",0.45714285714285713,0.8714285714285714,0.9285714285714286,0.6160260770975058
51,"{""context_coefficient"": 0.32, ""map_weights"": [0.221461, 0.242243, 0.536295], ""min_margin"": 0.03, ""min_score"": 0.5, ""page_prior_coefficient"": 0.2, ""query_scale"": 0.0, ""rank_scale"": 0.0, ""rank_window"": 80}",0.45714285714285713,0.8714285714285714,0.9285714285714286,0.6160260770975058
52,"{""context_coefficient"": 0.5, ""map_weights"": [0.338833, 0.215758, 0.44541], ""min_margin"": 0.0, ""min_score"": 0.45, ""page_prior_coefficient"": 0.3, ""query_scale"": 0.0, ""rank_scale"": 0.25, ""rank_window"": 120}",0.45714285714285713,0.8428571428571429,0.9285714285714286,0.6157879818594105
53,"{""context_coefficient"": 0.5, ""map_weights"": [0.306329, 0.255655, 0.438015], ""min_margin"": 0.0, ""min_score"": 0.4, ""page_prior_coefficient"": 0.2, ""query_scale"": 0.0, ""rank_scale"": 0.0, ""rank_window"": 120}",0.45714285714285713,0.8428571428571429,0.9285714285714286,0.6157879818594105
54,"{""context_coefficient"": 0.32, ""map_weights"": [0.41175, 0.208042, 0.380208], ""min_margin"": 0.03, ""min_score"": 0.35, ""page_prior_coefficient"": 0.2, ""query_scale"": 0.45, ""rank_scale"": 0.25, ""rank_window"": 120}",0.45714285714285713,0.8714285714285714,0.9285714285714286,0.6157709750566894
55,"{""context_coefficient"": 0.5, ""map_weights"": [0.586141, 0.074349, 0.33951], ""min_margin"": 0.03, ""min_score"": 0.5, ""page_prior_coefficient"": 0.2, ""query_scale"": 0.8, ""rank_scale"": 0.25, ""rank_window"": 120}",0.45714285714285713,0.8714285714285714,0.9285714285714286,0.6157709750566894
56,"{""context_coefficient"": 0.32, ""map_weights"": [0.271727, 0.32706, 0.401213], ""min_margin"": 0.03, ""min_score"": 0.35, ""page_prior_coefficient"": 0.25, ""query_scale"": 0.45, ""rank_scale"": 0.25, ""rank_window"": 80}",0.45714285714285713,0.8714285714285714,0.9285714285714286,0.6157709750566894
57,"{""context_coefficient"": 0.24, ""map_weights"": [0.229171, 0.053203, 0.717626], ""min_margin"": 0.03, ""min_score"": 0.5, ""page_prior_coefficient"": 0.25, ""query_scale"": 0.6, ""rank_scale"": 0.0, ""rank_window"": 120}",0.45714285714285713,0.8714285714285714,0.9285714285714286,0.6157709750566894
58,"{""context_coefficient"": 0.32, ""map_weights"": [0.499979, 0.145375, 0.354647], ""min_margin"": 0.03, ""min_score"": 0.5, ""page_prior_coefficient"": 0.2, ""query_scale"": 0.45, ""rank_scale"": 0.35, ""rank_window"": 80}",0.45714285714285713,0.8714285714285714,0.9285714285714286,0.6157142857142859
59,"{""context_coefficient"": 0.4, ""map_weights"": [0.182888, 0.283408, 0.533704], ""min_margin"": 0.03, ""min_score"": 0.5, ""page_prior_coefficient"": 0.2, ""query_scale"": 0.25, ""rank_scale"": 0.25, ""rank_window"": 120}",0.45714285714285713,0.8714285714285714,0.9285714285714286,0.6156122448979594
60,"{""context_coefficient"": 0.32, ""map_weights"": [0.271727, 0.32706, 0.401213], ""min_margin"": 0.03, ""min_score"": 0.35, ""page_prior_coefficient"": 0.25, ""query_scale"": 0.0, ""rank_scale"": 0.25, ""rank_window"": 40}",0.45714285714285713,0.8714285714285714,0.9285714285714286,0.6155158730158732
61,"{""context_coefficient"": 0.32, ""map_weights"": [0.443223, 0.319509, 0.237268], ""min_margin"": 0.01, ""min_score"": 0.4, ""page_prior_coefficient"": 0.25, ""query_scale"": 0.45, ""rank_scale"": 0.35, ""rank_window"": 40}",0.44285714285714284,0.8857142857142857,0.9428571428571428,0.615294784580499
62,"{""context_coefficient"": 0.5, ""map_weights"": [0.340627, 0.197414, 0.461959], ""min_margin"": 0.0, ""min_score"": 0.4, ""page_prior_coefficient"": 0.0, ""query_scale"": 0.0, ""rank_scale"": 0.25, ""rank_window"": 120}",0.4714285714285714,0.8142857142857143,0.9285714285714286,0.6151927437641723
63,"{""context_coefficient"": 0.24, ""map_weights"": [0.345545, 0.321122, 0.333333], ""min_margin"": 0.01, ""min_score"": 0.4, ""page_prior_coefficient"": 0.25, ""query_scale"": 0.45, ""rank_scale"": 0.35, ""rank_window"": 120}",0.44285714285714284,0.8714285714285714,0.9428571428571428,0.6150736961451249
64,"{""context_coefficient"": 0.5, ""map_weights"": [0.41175, 0.208042, 0.380208], ""min_margin"": 0.0, ""min_score"": 0.4, ""page_prior_coefficient"": 0.0, ""query_scale"": 0.45, ""rank_scale"": 0.35, ""rank_window"": 80}",0.4714285714285714,0.8,0.9285714285714286,0.6150510204081633
65,"{""context_coefficient"": 0.32, ""map_weights"": [0.470524, 0.228303, 0.301173], ""min_margin"": 0.01, ""min_score"": 0.35, ""page_prior_coefficient"": 0.2, ""query_scale"": 0.25, ""rank_scale"": 0.5, ""rank_window"": 120}",0.44285714285714284,0.8857142857142857,0.9428571428571428,0.6149376417233561
66,"{""context_coefficient"": 0.24, ""map_weights"": [0.025206, 0.299071, 0.675723], ""min_margin"": 0.03, ""min_score"": 0.4, ""page_prior_coefficient"": 0.25, ""query_scale"": 0.0, ""rank_scale"": 0.0, ""rank_window"": 40}",0.45714285714285713,0.8714285714285714,0.9285714285714286,0.6148356009070296
67,"{""context_coefficient"": 0.5, ""map_weights"": [0.436814, 0.168308, 0.394878], ""min_margin"": 0.0, ""min_score"": 0.4, ""page_prior_coefficient"": 0.25, ""query_scale"": 0.45, ""rank_scale"": 0.5, ""rank_window"": 40}",0.44285714285714284,0.8857142857142857,0.9428571428571428,0.6146995464852608
68,"{""context_coefficient"": 0.5, ""map_weights"": [0.5, 0.3, 0.2], ""min_margin"": 0.0, ""min_score"": 0.35, ""page_prior_coefficient"": 0.25, ""query_scale"": 0.6, ""rank_scale"": 0.35, ""rank_window"": 40}",0.44285714285714284,0.8714285714285714,0.9428571428571428,0.6146995464852608
69,"{""context_coefficient"": 0.32, ""map_weights"": [0.41175, 0.208042, 0.380208], ""min_margin"": 0.03, ""min_score"": 0.5, ""page_prior_coefficient"": 0.2, ""query_scale"": 0.6, ""rank_scale"": 0.25, ""rank_window"": 80}",0.45714285714285713,0.8714285714285714,0.9285714285714286,0.6146428571428573
70,"{""context_coefficient"": 0.4, ""map_weights"": [0.182888, 0.283408, 0.533704], ""min_margin"": 0.03, ""min_score"": 0.4, ""page_prior_coefficient"": 0.2, ""query_scale"": 0.0, ""rank_scale"": 0.0, ""rank_window"": 40}",0.45714285714285713,0.8714285714285714,0.9285714285714286,0.6145804988662132
71,"{""context_coefficient"": 0.24, ""map_weights"": [0.334173, 0.384346, 0.28148], ""min_margin"": 0.01, ""min_score"": 0.45, ""page_prior_coefficient"": 0.2, ""query_scale"": 0.6, ""rank_scale"": 0.35, ""rank_window"": 80}",0.44285714285714284,0.8714285714285714,0.9428571428571428,0.6144614512471656
72,"{""context_coefficient"": 0.4, ""map_weights"": [0.470524, 0.228303, 0.301173], ""min_margin"": 0.0, ""min_score"": 0.4, ""page_prior_coefficient"": 0.25, ""query_scale"": 0.45, ""rank_scale"": 0.5, ""rank_window"": 40}",0.44285714285714284,0.8857142857142857,0.9428571428571428,0.6144444444444446
73,"{""context_coefficient"": 0.32, ""map_weights"": [0.419564, 0.051963, 0.528473], ""min_margin"": 0.03, ""min_score"": 0.5, ""page_prior_coefficient"": 0.2, ""query_scale"": 0.45, ""rank_scale"": 0.25, ""rank_window"": 40}",0.45714285714285713,0.8714285714285714,0.9285714285714286,0.6144444444444446
74,"{""context_coefficient"": 0.32, ""map_weights"": [0.089654, 0.291486, 0.618859], ""min_margin"": 0.03, ""min_score"": 0.5, ""page_prior_coefficient"": 0.2, ""query_scale"": 0.0, ""rank_scale"": 0.0, ""rank_window"": 80}",0.45714285714285713,0.8714285714285714,0.9285714285714286,0.6144217687074831
75,"{""context_coefficient"": 0.24, ""map_weights"": [0.419564, 0.051963, 0.528473], ""min_margin"": 0.01, ""min_score"": 0.45, ""page_prior_coefficient"": 0.3, ""query_scale"": 0.0, ""rank_scale"": 0.5, ""rank_window"": 40}",0.44285714285714284,0.8714285714285714,0.9428571428571428,0.6143594104308392
76,"{""context_coefficient"": 0.32, ""map_weights"": [0.601325, 0.181503, 0.217171], ""min_margin"": 0.01, ""min_score"": 0.45, ""page_prior_coefficient"": 0.25, ""query_scale"": 0.0, ""rank_scale"": 0.5, ""rank_window"": 80}",0.44285714285714284,0.8714285714285714,0.9428571428571428,0.6143594104308392
77,"{""context_coefficient"": 0.4, ""map_weights"": [0.340627, 0.197414, 0.461959], ""min_margin"": 0.01, ""min_score"": 0.4, ""page_prior_coefficient"": 0.3, ""query_scale"": 0.8, ""rank_scale"": 0.25, ""rank_window"": 80}",0.44285714285714284,0.8714285714285714,0.9428571428571428,0.6143594104308391
78,"{""context_coefficient"": 0.32, ""map_weights"": [0.470506, 0.238349, 0.291145], ""min_margin"": 0.01, ""min_score"": 0.4, ""page_prior_coefficient"": 0.2, ""query_scale"": 0.6, ""rank_scale"": 0.35, ""rank_window"": 80}",0.44285714285714284,0.8857142857142857,0.9428571428571428,0.6141666666666667
79,"{""context_coefficient"": 0.24, ""map_weights"": [0.499979, 0.145375, 0.354647], ""min_margin"": 0.01, ""min_score"": 0.45, ""page_prior_coefficient"": 0.2, ""query_scale"": 0.6, ""rank_scale"": 0.5, ""rank_window"": 120}",0.44285714285714284,0.8857142857142857,0.9428571428571428,0.6139682539682542
80,"{""context_coefficient"": 0.4, ""map_weights"": [0.637915, 0.06227, 0.299815], ""min_margin"": 0.01, ""min_score"": 0.45, ""page_prior_coefficient"": 0.2, ""query_scale"": 0.6, ""rank_scale"": 0.5, ""rank_window"": 40}",0.44285714285714284,0.8857142857142857,0.9428571428571428,0.6139682539682542
81,"{""context_coefficient"": 0.24, ""map_weights"": [0.41175, 0.208042, 0.380208], ""min_margin"": 0.01, ""min_score"": 0.45, ""page_prior_coefficient"": 0.2, ""query_scale"": 0.45, ""rank_scale"": 0.0, ""rank_window"": 40}",0.44285714285714284,0.8857142857142857,0.9428571428571428,0.6139682539682542
82,"{""context_coefficient"": 0.24, ""map_weights"": [0.244511, 0.2262, 0.529289], ""min_margin"": 0.01, ""min_score"": 0.45, ""page_prior_coefficient"": 0.25, ""query_scale"": 0.6, ""rank_scale"": 0.0, ""rank_window"": 40}",0.44285714285714284,0.8857142857142857,0.9428571428571428,0.6139682539682542
83,"{""context_coefficient"": 0.5, ""map_weights"": [0.174961, 0.19811, 0.626929], ""min_margin"": 0.01, ""min_score"": 0.45, ""page_prior_coefficient"": 0.25, ""query_scale"": 0.8, ""rank_scale"": 0.0, ""rank_window"": 120}",0.44285714285714284,0.8857142857142857,0.9428571428571428,0.613968253968254
84,"{""context_coefficient"": 0.4, ""map_weights"": [0.41112, 0.129105, 0.459775], ""min_margin"": 0.03, ""min_score"": 0.35, ""page_prior_coefficient"": 0.25, ""query_scale"": 0.8, ""rank_scale"": 0.35, ""rank_window"": 80}",0.45714285714285713,0.8714285714285714,0.9285714285714286,0.6139285714285716
85,"{""context_coefficient"": 0.24, ""map_weights"": [0.306329, 0.255655, 0.438015], ""min_margin"": 0.01, ""min_score"": 0.35, ""page_prior_coefficient"": 0.25, ""query_scale"": 0.0, ""rank_scale"": 0.35, ""rank_window"": 80}",0.44285714285714284,0.8714285714285714,0.9428571428571428,0.6138492063492064
86,"{""context_coefficient"": 0.16, ""map_weights"": [0.513038, 0.036886, 0.450076], ""min_margin"": 0.0, ""min_score"": 0.4, ""page_prior_coefficient"": 0.25, ""query_scale"": 0.6, ""rank_scale"": 0.25, ""rank_window"": 40}",0.44285714285714284,0.8571428571428571,0.9428571428571428,0.613764172335601
